Date,Adj Close,Close,High,Low,Open,Volume
2015-01-01,21.18324089050293,26.0,26.174999237060547,25.575000762939453,25.75,19139868
2015-01-02,21.753559112548828,26.700000762939453,26.774999618530277,26.125,26.25,37322834
2015-01-05,23.54598426818848,28.899999618530277,29.125,27.274999618530277,27.5,99572192
2015-01-06,23.036771774291992,28.274999618530277,28.725000381469727,27.875,28.5,74056464
2015-01-07,24.299623489379883,29.825000762939453,30.125,28.25,28.399999618530277,71420438
2015-01-08,24.951414108276367,30.625,30.875,30.25,30.5,73075262
2015-01-09,23.912620544433597,29.350000381469727,30.950000762939453,28.774999618530277,30.75,43954762
2015-01-12,24.564409255981445,30.149999618530277,30.325000762939453,29.024999618530277,29.350000381469727,32287946
2015-01-13,24.36072540283203,29.899999618530277,30.5,29.674999237060547,30.100000381469727,30674496
2015-01-14,24.014461517333984,29.475000381469727,30.149999618530277,29.350000381469727,30.0,29585050
2015-01-15,24.544044494628903,30.125,30.575000762939453,29.725000381469727,30.049999237060547,27608456
2015-01-16,24.584775924682617,30.174999237060547,31.0,29.850000381469727,30.149999618530277,47524270
2015-01-19,24.645883560180664,30.25,30.625,30.149999618530277,30.399999618530277,23327814
2015-01-20,24.89030647277832,30.549999237060547,30.75,30.149999618530277,30.299999237060547,20251702
2015-01-21,25.96984100341797,31.875,31.975000381469727,30.799999237060547,30.850000381469727,51568158
2015-01-22,25.705047607421875,31.549999237060547,32.099998474121094,31.375,31.975000381469727,25004992
2015-01-23,26.193893432617188,32.150001525878906,32.45000076293945,31.450000762939453,31.924999237060547,30527812
2015-01-27,26.927156448364254,33.04999923706055,33.150001525878906,32.17499923706055,32.32500076293945,28211706
2015-01-28,27.76226806640625,34.07500076293945,34.20000076293945,33.04999923706055,33.04999923706055,50045012
2015-01-29,26.866050720214844,32.974998474121094,34.57500076293945,32.57500076293945,34.20000076293945,78452344
2015-01-30,26.764209747314453,32.849998474121094,33.70000076293945,32.625,32.875,43952700
2015-02-02,26.90678977966309,33.025001525878906,33.474998474121094,32.75,32.849998474121094,27759348
2015-02-03,26.438312530517575,32.45000076293945,33.474998474121094,32.17499923706055,33.32500076293945,25599636
2015-02-04,26.030946731567383,31.950000762939453,32.67499923706055,31.450000762939453,32.625,22464336
2015-02-05,25.44025611877441,31.225000381469727,32.45000076293945,30.924999237060547,31.850000381469727,24979136
2015-02-06,24.8088321685791,30.450000762939453,31.350000381469727,30.0,31.350000381469727,23715336
2015-02-09,23.3626708984375,28.674999237060547,30.075000762939453,28.424999237060547,30.0,27799830
2015-02-10,24.78846549987793,30.424999237060547,30.950000762939453,28.0,28.475000381469727,63270534
2015-02-11,26.193893432617188,32.150001525878906,32.400001525878906,30.75,30.799999237060547,41848540
2015-02-12,27.37526512145996,33.599998474121094,33.724998474121094,32.375,32.474998474121094,37518906
2015-02-13,27.29379272460937,33.5,34.04999923706055,33.099998474121094,33.724998474121094,31811408
2015-02-16,26.967893600463867,33.099998474121094,33.849998474121094,32.900001525878906,33.57500076293945,21129060
2015-02-18,28.19000244140625,34.599998474121094,34.849998474121094,33.04999923706055,33.150001525878906,47888084
2015-02-19,28.556638717651367,35.04999923706055,35.57500076293945,34.17499923706055,34.92499923706055,47853518
2015-02-20,27.78263282775879,34.099998474121094,35.25,33.900001525878906,35.025001525878906,28722720
2015-02-23,27.538209915161133,33.79999923706055,34.67499923706055,33.5,34.25,24295532
2015-02-24,27.19194984436035,33.375,33.724998474121094,33.025001525878906,33.724998474121094,26188530
2015-02-25,27.29379272460937,33.5,34.04999923706055,33.375,33.70000076293945,18299182
2015-02-26,26.438312530517575,32.45000076293945,33.724998474121094,32.25,33.724998474121094,30723414
2015-02-27,27.2530517578125,33.45000076293945,33.599998474121094,32.45000076293945,32.67499923706055,24294596
2015-03-02,29.71764373779297,36.47499847412109,36.59999847412109,35.400001525878906,35.849998474121094,63660414
2015-03-03,30.12500762939453,36.97499847412109,37.25,36.07500076293945,36.84999847412109,38748270
2015-03-04,29.31026840209961,35.974998474121094,37.45000076293945,35.525001525878906,37.45000076293945,35766150
2015-03-05,30.06391143798828,36.900001525878906,37.025001525878906,35.650001525878906,36.125,31083584
2015-03-09,29.595434188842773,36.32500076293945,37.025001525878906,36.09999847412109,36.5,30293510
2015-03-10,30.34906578063965,37.25,37.650001525878906,36.25,36.900001525878906,41815670
2015-03-11,30.573116302490234,37.525001525878906,38.04999923706055,37.09999847412109,37.54999923706055,39081148
2015-03-12,30.55275154113769,37.5,37.82500076293945,37.150001525878906,37.72499847412109,20021614
2015-03-13,29.49359130859375,36.20000076293945,37.75,36.04999923706055,37.70000076293945,25511980
2015-03-16,29.8398551940918,36.625,36.82500076293945,35.42499923706055,36.150001525878906,25844542
2015-03-17,29.31026840209961,35.974998474121094,37.04999923706055,35.75,36.97499847412109,61031872
2015-03-18,28.943641662597656,35.525001525878906,35.974998474121094,35.25,35.974998474121094,22097732
2015-03-19,28.86216163635254,35.42499923706055,36.375,35.099998474121094,35.79999923706055,28175518
2015-03-20,28.1289005279541,34.525001525878906,35.125,34.25,35.04999923706055,23886052
2015-03-23,27.94557762145996,34.29999923706055,34.974998474121094,34.025001525878906,34.70000076293945,15893376
2015-03-24,27.45674133300781,33.70000076293945,34.54999923706055,33.54999923706055,34.125,20527748
2015-03-25,27.45674133300781,33.70000076293945,34.04999923706055,33.650001525878906,34.0,16096746
2015-03-26,27.884471893310547,34.224998474121094,34.45000076293945,33.45000076293945,33.650001525878906,22462698
2015-03-27,28.35294914245605,34.79999923706055,35.20000076293945,33.5,34.525001525878906,22599830
2015-03-30,30.186119079589844,37.04999923706055,37.22499847412109,35.349998474121094,35.349998474121094,32640552
2015-03-31,29.860219955444336,36.650001525878906,37.84999847412109,36.42499923706055,37.59999847412109,35511474
2015-04-01,30.165752410888672,37.025001525878906,37.375,36.34999847412109,36.34999847412109,34466398
2015-04-06,30.043540954589844,36.875,37.47499847412109,36.29999923706055,37.47499847412109,20277498
