Date,Adj Close,Close,High,Low,Open,Volume,Stock
2015-01-01,840.1275634765625,1001.9666748046876,1004.5999755859376,994.6666870117188,995.8666381835938,674298,LT
2015-01-02,857.8472900390625,1023.0999755859376,1026.0,1001.0,1001.0,1936584,LT
2015-01-05,869.7817993164062,1037.3333740234375,1047.3333740234375,1030.2332763671875,1030.2332763671875,2176527,LT
2015-01-06,840.7703857421875,1002.7333374023438,1029.8333740234375,997.3666381835938,1027.3333740234375,3048025,LT
2015-01-07,838.758056640625,1000.3333129882812,1006.6666870117188,990.3666381835938,999.1666870117188,2063635,LT
2015-01-08,844.0963745117188,1006.7000122070312,1015.6666870117188,1002.7666625976562,1013.0,1455954,LT
2015-01-09,838.6182250976562,1000.1666870117188,1016.0,992.0,1014.6666870117188,1735729,LT
2015-01-12,857.5957641601562,1022.7999877929688,1024.6666259765625,996.7333374023438,1002.5999755859376,1535320,LT
2015-01-13,849.3787231445312,1013.0,1031.433349609375,1010.7999877929688,1029.9666748046875,1318348,LT
2015-01-14,848.5403442382812,1012.0,1022.7333374023438,1000.0,1015.0,1476891,LT
2015-01-15,879.6757202148438,1049.13330078125,1057.4666748046875,1023.6666870117188,1030.0,3419091,LT
2015-01-16,889.765625,1061.1666259765625,1074.6666259765625,1040.0,1055.0,4195027,LT
2015-01-19,902.6781005859376,1076.566650390625,1082.0,1067.933349609375,1068.6666259765625,2087947,LT
2015-01-20,910.8951416015624,1086.36669921875,1089.3333740234375,1067.3333740234375,1081.2667236328125,2088778,LT
2015-01-21,924.8697509765624,1103.0333251953125,1112.13330078125,1087.1666259765625,1089.199951171875,3705237,LT
2015-01-22,929.760986328125,1108.86669921875,1112.6666259765625,1102.2332763671875,1104.0,1811173,LT
2015-01-23,956.5921630859376,1140.86669921875,1143.9666748046875,1116.6666259765625,1116.6666259765625,4374211,LT
2015-01-27,973.7529296875,1161.3333740234375,1166.6666259765625,1145.3333740234375,1146.6666259765625,3390609,LT
2015-01-28,949.353271484375,1132.2332763671875,1160.3333740234375,1123.3333740234375,1156.800048828125,3463524,LT
2015-01-29,963.6354370117188,1149.2667236328125,1155.800048828125,1125.5,1128.2332763671875,3460012,LT
2015-01-30,950.5831909179688,1133.699951171875,1160.5333251953125,1122.2332763671875,1152.4000244140625,2282494,LT
2015-02-02,969.8960571289062,1156.7332763671875,1159.9000244140625,1130.6666259765625,1130.6666259765625,2125707,LT
2015-02-03,962.8529663085938,1148.3333740234375,1166.5999755859375,1138.2332763671875,1161.3333740234375,2930722,LT
2015-02-04,943.79150390625,1125.5999755859375,1154.800048828125,1121.5999755859375,1153.0333251953125,1846012,LT
2015-02-05,940.4376220703124,1121.5999755859375,1137.3333740234375,1116.066650390625,1127.300048828125,2015947,LT
2015-02-06,941.0804443359376,1122.36669921875,1129.3333740234375,1108.6666259765625,1121.3333740234375,2210620,LT
2015-02-09,878.9771118164062,1048.300048828125,1112.6666259765625,1033.3333740234375,1108.86669921875,5339823,LT
2015-02-10,878.5577392578125,1047.800048828125,1074.0,1021.433349609375,1030.066650390625,10472047,LT
2015-02-11,901.4762573242188,1075.13330078125,1082.4666748046875,1055.800048828125,1058.0,4675647,LT
2015-02-12,922.354248046875,1100.0333251953125,1106.0,1070.13330078125,1078.6666259765625,3162283,LT
2015-02-13,929.1181030273438,1108.0999755859375,1116.0,1100.0,1106.6666259765625,2363568,LT
2015-02-16,921.4599609375,1098.9666748046875,1118.6666259765625,1093.4000244140625,1110.0,1676532,LT
2015-02-18,929.788818359375,1108.9000244140625,1116.5999755859375,1102.6666259765625,1103.199951171875,2187792,LT
2015-02-19,949.4652099609376,1132.36669921875,1140.0,1108.2667236328125,1112.5333251953125,2808871,LT
2015-02-20,937.7544555664062,1118.4000244140625,1143.199951171875,1114.3333740234375,1133.3333740234375,5372566,LT
2015-02-23,943.0089111328124,1124.6666259765625,1141.2667236328125,1119.566650390625,1124.300048828125,3558913,LT
2015-02-24,962.0703125,1147.4000244140625,1149.6666259765625,1126.699951171875,1127.63330078125,3186507,LT
2015-02-25,949.1018676757812,1131.933349609375,1156.5333251953125,1124.0,1150.0,2760175,LT
2015-02-26,938.006103515625,1118.699951171875,1133.8333740234375,1113.3333740234375,1132.6666259765625,2867676,LT
2015-02-27,983.227783203125,1172.63330078125,1176.6666259765625,1133.3333740234375,1135.199951171875,6404554,LT
2015-03-02,1031.943359375,1230.7332763671875,1233.3333740234375,1188.0,1188.0,7276993,LT
2015-03-03,1035.0458984375,1234.433349609375,1239.3333740234375,1218.7332763671875,1233.3333740234375,3566704,LT
2015-03-04,1027.35986328125,1225.2667236328125,1262.5333251953125,1211.3333740234375,1246.6666259765625,4956996,LT
2015-03-05,1020.7360229492188,1217.36669921875,1230.9666748046875,1196.6666259765625,1228.1666259765625,2831550,LT
2015-03-09,985.1004028320312,1174.86669921875,1214.4000244140625,1170.0,1211.4666748046875,2366515,LT
2015-03-10,979.5946044921876,1168.300048828125,1193.066650390625,1149.36669921875,1179.3333740234375,2668429,LT
2015-03-11,972.4674072265624,1159.800048828125,1177.0,1154.800048828125,1176.566650390625,2817523,LT
2015-03-12,976.7715454101562,1164.933349609375,1176.6666259765625,1160.0999755859375,1166.6666259765625,2488366,LT
2015-03-13,945.8877563476562,1128.0999755859375,1179.566650390625,1122.13330078125,1177.5333251953125,3480124,LT
2015-03-16,938.9843139648438,1119.86669921875,1139.933349609375,1114.199951171875,1132.0,1994878,LT
2015-03-17,959.0237426757812,1143.7667236328125,1148.6666259765625,1122.13330078125,1130.6666259765625,2178091,LT
2015-03-18,949.7445068359376,1132.699951171875,1151.6666259765625,1128.4666748046875,1150.0333251953125,1931079,LT
2015-03-19,940.4376220703124,1121.5999755859375,1159.300048828125,1113.3333740234375,1147.36669921875,3146062,LT
2015-03-20,933.7018432617188,1113.566650390625,1131.63330078125,1102.0333251953125,1122.13330078125,2528511,LT
2015-03-23,935.09912109375,1115.2332763671875,1126.6666259765625,1108.6666259765625,1121.5333251953125,1682382,LT
2015-03-24,934.7079467773438,1114.7667236328125,1125.86669921875,1104.0,1115.699951171875,2093748,LT
2015-03-25,912.6839599609376,1088.5,1117.9000244140625,1084.2332763671875,1115.3333740234375,2524261,LT
2015-03-26,913.63427734375,1089.63330078125,1110.0,1075.63330078125,1081.3333740234375,5232288,LT
2015-03-27,937.83837890625,1118.5,1123.7332763671875,1094.6666259765625,1100.066650390625,4774842,LT
2015-03-30,966.3466796875,1152.5,1156.0,1122.3333740234375,1126.6666259765625,3359008,LT
2015-03-31,961.2596435546876,1146.433349609375,1164.6666259765625,1140.8333740234375,1156.699951171875,2813583,LT
2015-04-01,969.4208374023438,1156.1666259765625,1159.4000244140625,1145.3333740234375,1147.7667236328125,1500330,LT
2015-04-06,982.6408081054688,1171.933349609375,1176.199951171875,1148.13330078125,1157.699951171875,2732079,LT
2015-04-07,989.2371215820312,1179.800048828125,1188.4666748046875,1165.5,1180.1666259765625,2142483,LT
2015-04-08,994.6873779296876,1186.300048828125,1191.5,1174.13330078125,1183.2667236328125,2066943,LT
2015-04-09,989.8519287109376,1180.5333251953125,1192.0,1170.4000244140625,1190.0,1702879,LT
2015-04-10,986.050537109375,1176.0,1185.3333740234375,1166.6666259765625,1180.0,1415592,LT
2015-04-13,1008.130859375,1202.3333740234375,1204.6666259765625,1180.8333740234375,1186.8333740234375,2358313,LT
2015-04-15,999.27099609375,1191.7667236328125,1213.300048828125,1178.5999755859375,1202.6666259765625,2280493,LT
2015-04-16,980.6286010742188,1169.5333251953125,1192.0,1160.0,1192.0,2251882,LT
2015-04-17,972.4953002929688,1159.8333740234375,1177.5999755859375,1153.4000244140625,1173.4000244140625,1497997,LT
2015-04-20,949.409423828125,1132.300048828125,1161.2667236328125,1112.6666259765625,1161.2667236328125,2375331,LT
2015-04-21,943.9869995117188,1125.8333740234375,1146.933349609375,1120.0,1132.0,2067291,LT
2015-04-22,975.765380859375,1163.7332763671875,1168.0,1123.8333740234375,1129.86669921875,2776149,LT
2015-04-23,963.747314453125,1149.4000244140625,1174.933349609375,1142.0333251953125,1170.0,2547232,LT
2015-04-24,938.3134765625,1119.066650390625,1150.5333251953125,1113.3333740234375,1148.0,2187252,LT
2015-04-27,932.2203979492188,1111.800048828125,1130.566650390625,1105.0,1119.9666748046875,2775021,LT
2015-04-28,930.9628295898438,1110.300048828125,1123.0,1090.6666259765625,1123.0,3310885,LT
2015-04-29,925.260986328125,1103.5,1114.8333740234375,1097.3333740234375,1107.7332763671875,2125135,LT
2015-04-30,911.8734741210938,1087.5333251953125,1104.4666748046875,1083.7332763671875,1103.86669921875,3737527,LT
2015-05-04,910.7552490234376,1086.199951171875,1100.300048828125,1078.7332763671875,1093.8333740234375,2455548,LT
2015-05-05,918.0780029296876,1094.933349609375,1110.0,1084.5,1090.0,2135422,LT
2015-05-06,874.6168823242188,1043.0999755859375,1095.933349609375,1038.800048828125,1095.0,4843735,LT
2015-05-07,876.99267578125,1045.933349609375,1056.6666259765625,1029.066650390625,1040.0,3978019,LT
