Date,Adj Close,Close,High,Low,Open,Volume
2015-01-01,300.50640869140625,319.54998779296875,322.5,316.25,319.0,1456204
2015-01-02,300.3182983398437,319.3500061035156,325.79998779296875,318.04998779296875,319.3500061035156,2894058
2015-01-05,304.5031433105469,323.79998779296875,327.5,319.3500061035156,320.45001220703125,2099786
2015-01-06,302.6694030761719,321.8500061035156,331.45001220703125,315.6000061035156,321.6499938964844,3672197
2015-01-07,301.9640808105469,321.1000061035156,328.70001220703125,317.3999938964844,321.95001220703125,2981544
2015-01-08,314.6124572753906,334.54998779296875,337.29998779296875,323.54998779296875,326.0,2932673
2015-01-09,311.41510009765625,331.1499938964844,343.1000061035156,327.3500061035156,339.8999938964844,3543488
2015-01-12,308.8760070800781,328.45001220703125,335.75,325.54998779296875,332.1499938964844,2990475
2015-01-13,303.75079345703125,323.0,331.29998779296875,320.75,330.20001220703125,2688701
2015-01-14,311.5092163085937,331.25,333.8999938964844,322.6499938964844,324.0,2272652
2015-01-15,310.8978881835937,330.6000061035156,337.29998779296875,326.25,334.0,2140699
2015-01-16,311.13299560546875,330.8500061035156,334.6000061035156,326.0,329.79998779296875,1970666
2015-01-19,308.781982421875,328.3500061035156,334.79998779296875,326.6000061035156,332.04998779296875,1362398
2015-01-20,310.8038330078125,330.5,332.6499938964844,326.8500061035156,329.0,1091657
2015-01-21,309.7223815917969,329.3500061035156,333.5,326.20001220703125,330.3500061035156,1514648
2015-01-22,309.7694091796875,329.3999938964844,331.6499938964844,327.0,329.04998779296875,1376133
2015-01-23,326.2264709472656,346.8999938964844,352.75,330.1000061035156,332.0,7519790
2015-01-27,324.58074951171875,345.1499938964844,349.45001220703125,340.8999938964844,348.0,2928237
2015-01-28,319.0323791503906,339.25,350.0,333.8999938964844,343.3999938964844,3391819
2015-01-29,323.640380859375,344.1499938964844,348.3999938964844,337.6499938964844,340.6499938964844,4034959
2015-01-30,320.7251281738281,341.04998779296875,352.0,323.5,346.3999938964844,4373172
2015-02-02,315.88201904296875,335.8999938964844,343.8999938964844,333.0,339.5,1735161
2015-02-03,308.2648010253906,327.79998779296875,336.95001220703125,326.04998779296875,336.29998779296875,1537152
2015-02-04,302.1050720214844,321.25,333.0,319.25,329.45001220703125,2792395
2015-02-05,293.5944519042969,312.20001220703125,322.70001220703125,308.45001220703125,322.0,2167857
2015-02-06,282.30963134765625,300.20001220703125,313.95001220703125,298.6000061035156,311.1000061035156,3265593
2015-02-09,282.2625732421875,300.1499938964844,307.8999938964844,292.5,296.70001220703125,3103409
2015-02-10,298.9077453613281,317.8500061035156,319.70001220703125,298.1000061035156,298.1000061035156,3921257
2015-02-11,306.66607666015625,326.1000061035156,328.8999938964844,319.0,319.8999938964844,2148555
2015-02-12,316.540283203125,336.6000061035156,338.0,326.79998779296875,327.70001220703125,3539194
2015-02-13,315.3648376464844,335.3500061035156,344.3500061035156,331.54998779296875,337.70001220703125,2180303
2015-02-16,311.5092163085937,331.25,341.70001220703125,329.6499938964844,335.1000061035156,2205960
2015-02-18,313.9071960449219,333.79998779296875,335.79998779296875,330.0,332.29998779296875,1227170
2015-02-19,313.9542541503906,333.8500061035156,341.0,323.70001220703125,335.1499938964844,2643121
2015-02-20,309.39324951171875,329.0,338.04998779296875,326.3999938964844,335.04998779296875,1302901
2015-02-23,304.1269836425781,323.3999938964844,332.3999938964844,321.20001220703125,331.0,1737238
2015-02-24,314.1422119140625,334.04998779296875,336.8999938964844,319.25,323.75,2330482
2015-02-25,308.64093017578125,328.20001220703125,337.45001220703125,326.8500061035156,336.0,1467120
2015-02-26,307.7945556640625,327.29998779296875,332.5,322.5,328.1000061035156,1775811
2015-02-27,325.6152648925781,346.25,349.6499938964844,327.79998779296875,329.3999938964844,3025639
2015-03-02,310.66278076171875,330.3500061035156,335.6000061035156,325.6000061035156,334.5,2592113
2015-03-03,316.4932861328125,336.54998779296875,339.04998779296875,332.0,332.5,2016305
2015-03-04,312.2145080566406,332.0,343.29998779296875,330.1000061035156,339.8999938964844,1846535
2015-03-05,313.201904296875,333.04998779296875,335.3999938964844,327.20001220703125,332.79998779296875,1770268
2015-03-09,305.63165283203125,325.0,335.8999938964844,323.5,331.54998779296875,1825760
2015-03-10,298.6256408691406,317.54998779296875,327.8999938964844,314.70001220703125,325.04998779296875,1215285
2015-03-11,289.4566650390625,307.79998779296875,318.8999938964844,302.20001220703125,318.8999938964844,4828130
2015-03-12,291.7606506347656,310.25,312.0,304.0,306.54998779296875,3431277
2015-03-13,287.9990539550781,306.25,316.29998779296875,305.0,312.8999938964844,4356123
2015-03-16,294.6288757324219,313.29998779296875,314.75,303.04998779296875,306.70001220703125,1629195
2015-03-17,300.50640869140625,319.54998779296875,320.8500061035156,310.29998779296875,315.29998779296875,5158959
2015-03-18,297.7792358398437,316.6499938964844,320.95001220703125,312.8999938964844,320.04998779296875,3069180
2015-03-19,294.252685546875,312.8999938964844,322.6499938964844,310.5,316.1499938964844,1470026
2015-03-20,289.78582763671875,308.1499938964844,316.70001220703125,306.5,312.8999938964844,2049167
2015-03-23,285.7420654296875,303.8500061035156,311.25,302.54998779296875,308.29998779296875,1387396
2015-03-24,288.7983703613281,307.1000061035156,309.0,299.0,304.0,2447607
2015-03-25,295.9924621582031,314.75,315.5,309.20001220703125,310.1499938964844,2456872
2015-03-26,286.0711975097656,304.20001220703125,315.6000061035156,303.0,313.54998779296875,3406327
2015-03-27,286.8235168457031,305.0,307.79998779296875,295.3999938964844,307.79998779296875,3371344
2015-03-30,290.1619567871094,308.54998779296875,310.0,303.0,306.0,3039118
2015-03-31,289.8328552246094,308.20001220703125,315.45001220703125,305.04998779296875,311.0,2590770
2015-04-01,292.4189147949219,310.95001220703125,312.04998779296875,306.1000061035156,308.45001220703125,1026200
2015-04-06,302.1050720214844,321.25,323.8500061035156,311.45001220703125,313.75,2039045
2015-04-07,304.59722900390625,323.8999938964844,325.6000061035156,316.6499938964844,323.0,1913068
2015-04-08,300.1302185058594,319.1499938964844,325.0,318.0,324.29998779296875,1317175
2015-04-09,297.82623291015625,316.70001220703125,320.54998779296875,312.0,319.70001220703125,1503986
2015-04-10,300.7414855957031,319.79998779296875,323.8500061035156,313.5,316.8999938964844,2127407
2015-04-13,311.0859680175781,330.79998779296875,331.6499938964844,319.54998779296875,320.5,2405161
2015-04-15,306.3369445800781,325.75,333.6000061035156,324.25,330.5,1576904
2015-04-16,307.982666015625,327.5,332.3999938964844,321.79998779296875,328.0,1676768
2015-04-17,303.5157165527344,322.75,332.0,321.0,327.6000061035156,1471127
2015-04-20,294.81695556640625,313.5,324.95001220703125,308.29998779296875,324.5,2002115
2015-04-21,295.7103576660156,314.45001220703125,320.6499938964844,310.25,313.95001220703125,1679188
2015-04-22,295.0050354003906,313.70001220703125,318.25,304.75,316.3999938964844,2317579
2015-04-23,299.613037109375,318.6000061035156,319.8500061035156,313.20001220703125,315.0,1069160
2015-04-24,297.4501342773437,316.29998779296875,319.0,312.95001220703125,319.0,1316393
2015-04-27,287.7169494628906,305.95001220703125,323.45001220703125,304.54998779296875,316.75,2330507
2015-04-28,287.85797119140625,306.1000061035156,310.79998779296875,298.5,307.0,2539436
2015-04-29,294.2056884765625,312.8500061035156,315.3999938964844,305.75,308.0,1566799
2015-04-30,298.6256408691406,317.54998779296875,319.8999938964844,308.70001220703125,313.04998779296875,2916537
2015-05-04,326.5086364746094,347.20001220703125,353.0,321.04998779296875,325.54998779296875,6375610
2015-05-05,322.2767944335937,342.70001220703125,351.70001220703125,337.95001220703125,349.6000061035156,4219216
2015-05-06,311.4621276855469,331.20001220703125,344.25,329.04998779296875,340.3500061035156,2247751
2015-05-07,303.56268310546875,322.79998779296875,332.29998779296875,315.3999938964844,332.29998779296875,1709602
2015-05-08,315.12969970703125,335.1000061035156,340.75,326.20001220703125,326.20001220703125,2097977
2015-05-11,323.5463256835937,344.04998779296875,345.0,337.04998779296875,337.6000061035156,2266220
2015-05-12,314.94158935546875,334.8999938964844,343.3999938964844,333.1499938964844,343.3999938964844,1550748
2015-05-13,320.160888671875,340.45001220703125,344.0,334.54998779296875,336.45001220703125,3022877
2015-05-14,314.0482788085937,333.95001220703125,340.0,330.75,338.3999938964844,3075816
2015-05-15,309.39324951171875,329.0,338.6499938964844,327.04998779296875,335.8500061035156,1663198
2015-05-18,319.1264343261719,339.3500061035156,340.54998779296875,329.5,330.79998779296875,1370344
2015-05-19,319.5966491699219,339.8500061035156,344.8999938964844,335.3500061035156,338.29998779296875,1685421
2015-05-20,322.6058959960937,343.04998779296875,344.45001220703125,338.54998779296875,340.79998779296875,1660453
2015-05-21,327.6370849609375,348.3999938964844,351.0,343.54998779296875,344.0,2609479
2015-05-22,329.19366455078125,348.95001220703125,354.79998779296875,346.79998779296875,347.54998779296875,2369700
2015-05-25,323.4862060546875,342.8999938964844,350.29998779296875,340.3500061035156,347.6499938964844,1420555
2015-05-26,325.7031555175781,345.25,350.25,343.0,343.04998779296875,1576396
2015-05-27,319.712646484375,338.8999938964844,344.8999938964844,336.1000061035156,343.0,2585896
2015-05-28,314.146728515625,333.0,340.6000061035156,320.54998779296875,339.8999938964844,3394601
2015-05-29,305.5147705078125,323.8500061035156,334.70001220703125,322.54998779296875,333.1000061035156,3711024
2015-06-01,293.9111633300781,311.54998779296875,325.79998779296875,308.25,325.79998779296875,3889157
2015-06-02,291.6470031738281,309.1499938964844,321.0,306.20001220703125,318.1000061035156,7395219
2015-06-03,280.4207763671875,297.25,311.79998779296875,288.0,311.0,24022178
2015-06-04,293.5809936523437,311.20001220703125,316.3500061035156,301.0,301.0,6343813
2015-06-05,293.6752624511719,311.29998779296875,315.6499938964844,308.70001220703125,311.0,2533852
2015-06-08,285.0433349609375,302.1499938964844,313.8999938964844,298.25,311.75,2647500
2015-06-09,289.1942443847656,306.54998779296875,311.3500061035156,301.20001220703125,303.45001220703125,2724447
2015-06-10,295.2319030761719,312.95001220703125,314.25,306.04998779296875,307.0,2282770
2015-06-11,287.0244445800781,304.25,320.29998779296875,302.54998779296875,320.0,3718393
2015-06-12,294.3827819824219,312.04998779296875,313.04998779296875,300.0,303.0,2854243
2015-06-15,292.4960632324219,310.04998779296875,317.0,308.1000061035156,310.1000061035156,3154460
2015-06-16,295.4676818847656,313.20001220703125,315.0,303.25,310.0,4130581
2015-06-17,293.392333984375,311.0,315.0,308.3999938964844,312.0,4251580
2015-06-18,293.392333984375,311.0,313.70001220703125,309.3500061035156,312.29998779296875,2616024
2015-06-19,287.35467529296875,304.6000061035156,313.25,303.0,311.95001220703125,3438440
2015-06-22,293.4394836425781,311.04998779296875,314.5,304.1000061035156,306.0,3121416
2015-06-23,298.1563720703125,316.04998779296875,318.3999938964844,311.04998779296875,311.04998779296875,2683470
2015-06-24,293.9111633300781,311.54998779296875,318.0,309.75,316.8999938964844,2241106
2015-06-25,294.8545227050781,312.54998779296875,316.45001220703125,308.1000061035156,310.79998779296875,5190167
2015-06-26,293.5809936523437,311.20001220703125,315.3500061035156,309.0,311.0,2127770
2015-06-29,289.28857421875,306.6499938964844,307.5,300.8500061035156,306.6000061035156,1890624
2015-06-30,290.4677734375,307.8999938964844,309.3999938964844,305.0,305.0,2632153
2015-07-01,293.6752624511719,311.29998779296875,312.70001220703125,306.5,308.79998779296875,2854143
2015-07-02,298.1563720703125,316.04998779296875,319.0,311.8999938964844,312.45001220703125,8669541
2015-07-03,302.637451171875,320.79998779296875,325.75,319.0,319.95001220703125,5189498
2015-07-06,301.9770812988281,320.1000061035156,321.1000061035156,316.25,316.95001220703125,2853145
2015-07-07,314.1938781738281,333.04998779296875,334.70001220703125,321.6000061035156,321.79998779296875,7877450
2015-07-08,302.4959411621094,320.6499938964844,329.3999938964844,318.8999938964844,329.3999938964844,6546522
2015-07-09,297.3073425292969,315.1499938964844,323.3999938964844,312.6000061035156,323.3999938964844,3521086
2015-07-10,299.14697265625,317.1000061035156,321.54998779296875,315.20001220703125,318.75,2531442
2015-07-13,303.2034912109375,321.3999938964844,322.0,313.6000061035156,319.0,1890469
2015-07-14,298.0148010253906,315.8999938964844,322.75,314.0,322.29998779296875,1960113
2015-07-15,301.5525207519531,319.6499938964844,320.75,315.1000061035156,315.8999938964844,2112588
2015-07-16,308.3920593261719,326.8999938964844,329.0,322.75,325.0,3075862
2015-07-17,310.6562194824219,329.29998779296875,330.70001220703125,320.1000061035156,329.70001220703125,2556255
2015-07-20,310.1845092773437,328.79998779296875,330.5,325.6000061035156,328.0,1847655
2015-07-21,304.3827209472656,322.6499938964844,331.25,321.0,330.5,1927178
2015-07-22,306.1279296875,324.5,325.3999938964844,320.0,322.3999938964844,1703725
2015-07-23,312.590087890625,331.3500061035156,333.3500061035156,325.0,325.70001220703125,3000343
2015-07-24,305.5619506835937,323.8999938964844,330.3999938964844,322.0,330.3999938964844,2337434
2015-07-27,296.1752624511719,313.95001220703125,322.70001220703125,312.75,322.20001220703125,2359169
2015-07-28,295.7035827636719,313.45001220703125,317.1000061035156,312.20001220703125,313.8999938964844,2415757
2015-07-29,296.8828125,314.70001220703125,316.29998779296875,313.5,314.70001220703125,2000338
2015-07-30,300.326171875,318.3500061035156,319.95001220703125,315.1000061035156,316.0,3092912
2015-07-31,306.59967041015625,325.0,326.5,317.5,319.79998779296875,3265863
2015-08-03,311.9769287109375,330.70001220703125,331.8999938964844,324.0,326.0,2834386
2015-08-04,319.94854736328125,339.1499938964844,340.29998779296875,329.6000061035156,332.25,4458398
2015-08-05,320.60894775390625,339.8500061035156,344.0,337.54998779296875,342.0,2486133
2015-08-06,327.1182556152344,346.75,348.3999938964844,335.29998779296875,341.0,2426994
2015-08-07,320.32586669921875,339.54998779296875,347.70001220703125,338.0,345.95001220703125,1883328
2015-08-10,319.3824462890625,338.54998779296875,344.25,337.0,339.1000061035156,4031354
2015-08-11,313.0146789550781,331.79998779296875,340.3999938964844,328.95001220703125,340.3999938964844,3016995
2015-08-12,313.0146789550781,331.79998779296875,331.79998779296875,331.79998779296875,331.79998779296875,0
2015-08-13,315.75054931640625,334.70001220703125,338.0,328.0,328.0,4693354
2015-08-14,343.15576171875,363.75,365.7999877929688,340.0,340.0,13845397
2015-08-17,338.0143737792969,358.29998779296875,365.0,356.6000061035156,364.0,3561590
2015-08-18,342.872802734375,363.4500122070313,372.7999877929688,361.6499938964844,361.6499938964844,4140901
2015-08-19,344.80670166015625,365.5,368.2000122070313,355.04998779296875,360.0,2272302
2015-08-20,347.6839904785156,368.5499877929688,374.7999877929688,358.54998779296875,366.9500122070313,5891117
2015-08-21,344.3821716308594,365.0499877929688,367.1499938964844,356.3500061035156,360.5499877929688,4288543
2015-08-24,315.6561279296875,334.6000061035156,349.70001220703125,325.3999938964844,348.54998779296875,6795047
2015-08-25,325.27862548828125,344.79998779296875,349.29998779296875,325.6499938964844,338.0,5152340
2015-08-26,328.1559753417969,347.8500061035156,355.25,336.25,344.0,4493391
2015-08-27,336.3633117675781,356.54998779296875,362.8500061035156,347.95001220703125,356.79998779296875,14512261
2015-08-28,342.1180114746094,362.6499938964844,369.4500122070313,357.0,360.5,5905591
2015-08-31,335.3256530761719,355.45001220703125,372.3999938964844,345.20001220703125,365.0,30058587
2015-09-01,322.873046875,342.25,354.75,339.0,344.95001220703125,3654461
2015-09-02,315.6089782714844,334.54998779296875,347.45001220703125,332.95001220703125,344.0,4886043
2015-09-03,320.184326171875,339.3999938964844,344.75,336.1000061035156,337.5,2448672
2015-09-04,320.1372375488281,339.3500061035156,342.6499938964844,330.0,338.0,2104869
2015-09-07,304.3827209472656,322.6499938964844,345.5,321.29998779296875,340.8999938964844,2580631
2015-09-08,299.57147216796875,317.54998779296875,327.3500061035156,311.70001220703125,323.6499938964844,4788058
2015-09-09,305.70343017578125,324.04998779296875,327.6000061035156,320.1499938964844,323.5,2070584
2015-09-10,307.73175048828125,326.20001220703125,328.0,314.79998779296875,319.1000061035156,2432225
2015-09-11,304.66571044921875,322.95001220703125,334.0,320.5,329.0,2528750
2015-09-14,311.2694091796875,329.95001220703125,331.20001220703125,323.0,324.3999938964844,2471856
2015-09-15,313.2033996582031,332.0,334.8999938964844,326.8999938964844,330.3999938964844,2164523
2015-09-16,315.2787475585937,334.20001220703125,337.6499938964844,331.1000061035156,337.6499938964844,1854497
2015-09-18,320.4673767089844,339.70001220703125,351.20001220703125,335.0,340.0,11182333
2015-09-21,314.0523681640625,332.8999938964844,337.29998779296875,331.5,335.79998779296875,2001172
2015-09-22,301.0337219238281,319.1000061035156,335.54998779296875,317.1000061035156,335.5,2640588
2015-09-23,293.2507629394531,310.8500061035156,316.6000061035156,309.25,312.75,3910066
2015-09-24,284.76031494140625,301.8500061035156,313.29998779296875,300.3500061035156,313.0,10386968
2015-09-28,289.8074645996094,307.20001220703125,312.0,302.75,304.6000061035156,3282892
2015-09-29,280.5622863769531,297.3999938964844,304.95001220703125,293.0,304.0,5666979
2015-09-30,282.0717163085937,299.0,303.5,294.0,302.95001220703125,5296746
2015-10-01,287.7791748046875,305.04998779296875,307.1000061035156,298.5,302.95001220703125,4450444
2015-10-05,299.8544921875,317.8500061035156,319.6499938964844,309.04998779296875,310.0,5465126
2015-10-06,297.9205322265625,315.79998779296875,320.95001220703125,313.0,319.8500061035156,3585046
2015-10-07,296.7412109375,314.54998779296875,319.5,312.1000061035156,315.79998779296875,1851446
2015-10-08,302.5901794433594,320.75,322.3999938964844,312.1499938964844,314.1000061035156,3186244
2015-10-09,300.51483154296875,318.54998779296875,324.70001220703125,315.95001220703125,323.0,1322859
2015-10-12,302.5901794433594,320.75,324.25,318.0,322.0,1229567
2015-10-13,305.2317199707031,323.54998779296875,325.29998779296875,319.1000061035156,320.0,1271687
2015-10-14,306.1279296875,324.5,328.3999938964844,321.29998779296875,323.0,1676790
2015-10-15,310.37322998046875,329.0,331.0,325.0,325.20001220703125,1970502
2015-10-16,304.9958801269531,323.29998779296875,330.8999938964844,320.04998779296875,330.45001220703125,1561900
2015-10-19,299.7129821777344,317.70001220703125,324.70001220703125,315.6000061035156,323.29998779296875,1396880
2015-10-20,292.30743408203125,309.8500061035156,319.29998779296875,308.70001220703125,319.29998779296875,5636626
2015-10-21,296.4111328125,314.20001220703125,314.79998779296875,309.0,309.0,2184160
2015-10-23,296.3639221191406,314.1499938964844,318.0,313.04998779296875,317.29998779296875,1598163
2015-10-26,298.4393920898437,316.3500061035156,317.0,311.6000061035156,315.29998779296875,1674155
2015-10-27,293.6752624511719,311.29998779296875,316.6499938964844,310.3500061035156,315.79998779296875,2983187
2015-10-28,283.6282653808594,300.6499938964844,310.75,298.25,309.0,6552757
2015-10-29,283.1094055175781,300.1000061035156,303.3500061035156,298.1499938964844,300.8500061035156,4435704
2015-10-30,279.4774475097656,296.25,302.75,294.3500061035156,301.79998779296875,3247944
2015-11-02,278.8169860839844,295.54998779296875,302.70001220703125,290.1000061035156,293.1000061035156,7004865
2015-11-03,274.7132873535156,291.20001220703125,301.5,290.29998779296875,298.3500061035156,3207025
