Price,Close,High,Low,Open,Volume
Ticker,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS
Date,,,,,
2005-01-03,64.23932647705078,65.41318354910587,63.62305420096747,65.06102732307122,2641533
2005-01-04,67.05657958984375,67.93697231968854,64.26866927866864,65.14906200851341,5847246
2005-01-05,63.41761016845703,67.20329624433268,57.665710532800745,67.20329624433268,5605173
2005-01-06,60.923179626464844,63.94585779608174,59.925398497330086,63.32958556252788,2642123
2005-01-07,62.2437744140625,62.742662785142215,60.16017627390022,61.06991731603517,2022733
2005-01-10,61.48075866699219,63.476316407135066,60.62971415679884,63.03612004436424,1741979
2005-01-11,58.751548767089844,61.627499646159194,58.6928568058659,61.627499646159194,2556674
2005-01-12,55.3766975402832,60.248205394167165,54.23218887092799,59.27977257045425,8449074
2005-01-13,59.71996307373047,60.92316805212862,55.992968730804115,55.992968730804115,5529638
2005-01-14,60.07210922241211,62.801326649978655,58.98629278806407,60.92315792450677,5591940
2005-01-17,61.2459831237793,62.21441596600163,58.07656858464652,60.57101450781168,3147902
2005-01-18,60.57101821899414,62.24376799346232,59.6319335330231,61.09925475419941,1802701
2005-01-19,58.57545852661133,60.95251595788791,58.164605942924204,60.45362769289716,3283878
2005-01-20,58.487430572509766,59.48520731070653,57.020109205803095,58.69285466826681,3210931
2005-01-24,58.16462707519531,58.98632806320003,55.31802407917018,56.932077832143314,5688138
2005-01-25,60.33625030517578,60.600366333382865,56.72663921152808,56.990755239735165,2661565
2005-01-27,64.56211853027344,65.91205552706961,60.453620078346944,60.74708425348455,6422237
2005-01-28,63.564334869384766,64.38603088363786,62.56655410108004,62.77197810464331,1758196
2005-01-31,64.7968978881836,65.6772905103657,62.860032328219624,62.860032328219624,2521922
2005-02-01,64.67952728271484,66.02946479865113,63.681750494699095,65.14907193466912,1875049
2005-02-02,67.0272445678711,67.4380972760822,64.56214623024391,64.56214623024391,2391293
2005-02-03,69.4629898071289,69.99122637345381,66.9098516274527,67.4380881937776,3891330
2005-02-04,68.17176055908203,70.9596715225054,67.55548371284549,69.78581427474819,2241367
2005-02-07,68.49455261230469,75.12684630371842,68.08370446274482,73.36606084347503,1772420
2005-02-08,67.76087951660156,68.90539254158935,67.49676353740108,68.55323641001932,908497
2005-02-09,68.6119384765625,68.96409466009612,68.23043407860574,68.49455009677875,538254
2005-02-10,68.7586669921875,69.99121580896491,68.1423903448445,68.69997504432354,895246
2005-02-11,69.02278137207031,69.78579011007,68.64127700307047,69.49232589974835,620809
2005-02-14,68.259765625,69.78577836628841,67.55544895200768,69.2575419810211,462404
2005-02-15,67.26200103759766,68.49454991566054,66.70442078830288,67.96631788071132,1077197
2005-02-16,67.5848159790039,68.14239624888462,66.44030274590445,67.49677581062565,1029610
2005-02-17,65.8827133178711,68.08369483183115,65.11970460186826,68.08369483183115,1767757
2005-02-18,64.50829315185547,67.82484001593869,64.00035473316775,67.82484001593869,1988344
2005-02-21,63.10398864746094,65.01623349080246,62.745444164065795,64.53817114018196,1421599
2005-02-22,67.64557647705078,68.21327620357512,62.50642568052144,62.74545690436635,5188465
2005-02-23,68.54193115234375,69.7968437730618,67.55593489198071,67.82484213405412,5349097
2005-02-24,67.01810455322266,68.96022525616098,66.6595601045082,68.5419196000441,1446844
2005-02-25,66.18151092529297,68.72120773280984,65.61381581550438,68.72120773280984,1093746
2005-02-28,71.94811248779297,72.78471934817883,66.62968804584784,66.74920135769985,5860169
2005-03-01,72.09751892089844,72.84448864747397,69.91636640746961,71.70909375125088,5124211
2005-03-02,75.98174285888672,76.48968123651993,72.30665179389774,72.30665179389774,5094894
2005-03-03,73.44205474853516,77.02750440436786,72.96399236288238,76.37017660259167,3551057
2005-03-04,73.41217041015625,74.3981711810098,72.33653693579467,74.09938334494149,1930485
2005-03-07,75.23477935791016,77.26653759076036,73.4420523099495,73.50180896638673,2380044
2005-03-08,76.16101837158203,77.92386479881596,75.17502214975255,75.17502214975255,2295587
2005-03-09,74.93599700927734,77.02750749272865,73.02375194913695,76.60920630786659,2019639
2005-03-10,78.31230163574219,79.71659913736663,73.59145243306715,74.69696662732332,7118186
2005-03-11,77.50555419921875,79.83610453132184,77.08725309908131,78.879979915339,2222237
2005-03-14,76.48968505859375,78.6708325867803,75.95186604869741,76.19089722633362,3393187
2005-03-15,75.08538818359375,76.93787195574866,74.42805582046017,75.29453876834432,2125577
2005-03-16,74.75672912597656,76.69885496907371,74.42806518263812,75.145154294596,2006125
2005-03-17,73.41217041015625,75.77259705058026,72.36641298391716,75.77259705058026,1516047
2005-03-18,71.58956909179688,73.65120338729824,69.91635534534599,73.14326496542087,3273609
2005-03-21,71.76884460449219,72.96399607020943,70.87248100520425,72.78472608583645,2027128
2005-03-22,68.15351104736328,70.69320779616429,67.85472319456316,69.31878184962741,2266012
2005-03-23,61.63993453979492,68.4821745003385,61.01247822937791,68.12362999116056,6657786
2005-03-24,62.6856803894043,65.73331499078546,60.68380307196746,62.14786144583352,5164718
2005-03-28,63.791194915771484,65.10585940419696,62.65580037078221,63.34301321847098,3398483
2005-03-29,62.11798095703125,64.23937613202384,61.878954367572895,63.940588336060934,4253711
2005-03-30,66.42054748535156,67.43642446668821,60.05636464812498,62.08812316993956,6838582
2005-03-31,67.5559310913086,68.66144516528462,66.62968698224893,68.1236261522545,4718037
2005-04-01,68.51205444335938,69.4382940364739,62.92472259880011,67.82484148128036,2047758
2005-04-04,67.61567687988281,70.75294863270904,67.1077385555389,68.51204023783316,1198000
2005-04-05,65.58392333984375,68.36265084420273,65.13574163137102,68.09373908363503,1540161
2005-04-06,65.5540542602539,67.76508714624408,64.08999557884572,65.61381547920192,2234245
2005-04-07,67.79496765136719,68.42242401842407,66.42054614892723,67.52606038499492,2910622
2005-04-08,65.82295989990234,68.03398801955868,65.4644154155176,68.03398801955868,1472797
2005-04-11,64.44853973388672,65.88272235688518,63.82108797073424,65.73332842863827,503897
2005-04-12,65.97236633300781,66.33091088542508,64.0003644560008,64.53818356419738,634713
2005-04-13,67.46629333496094,68.3925328780936,66.15162413950416,66.45041197131609,2078431
2005-04-15,64.86683654785156,66.98822730173539,64.00034914769599,66.98822730173539,1557198
2005-04-18,64.2094955444336,64.83695173976471,62.20761822282184,64.53816394372893,625172
2005-04-19,63.28327178955078,66.27115049010426,62.98448391949544,65.13575567206573,479091
2005-04-20,64.08998107910156,65.73331392728366,61.55028485918379,63.94058718381228,1075730
2005-04-21,65.5540542602539,66.03211665699256,63.04423807522819,64.77720856447971,601802
2005-04-22,64.5381851196289,66.8089749382354,64.00036599847039,65.73333669591834,782108
2005-04-25,64.95646667480469,65.64367953486848,63.8210766685098,64.77719672814027,392448
2005-04-26,64.92658996582031,66.21137841990402,64.59792156158726,65.13574051435951,497045
2005-04-27,65.94246673583984,66.56992294128155,64.38877108324613,65.13574058537196,672060
2005-04-28,61.4307861328125,66.33090523654018,60.80332980016182,66.33090523654018,4290453
2005-04-29,57.87520217895508,64.83695958027852,57.51665769218256,61.8490812586067,2117003
2005-05-02,58.02459716796875,59.010597944180645,55.60441841814747,59.010597944180645,1860801
2005-05-03,58.53253173828125,59.697806964278726,57.09835385880788,58.05447396483689,2053386
2005-05-04,59.93684768676758,60.86308733501001,57.99472655959797,59.15999741224333,6733060
2005-05-05,61.87896728515625,63.25338869801985,61.31126761883226,61.55029881732968,4487745
2005-05-06,61.221614837646484,62.745434352725724,59.96670706241992,62.745434352725724,2205798
2005-05-09,61.72956848144531,62.4167768540405,61.251506122201185,61.96859510192684,852384
2005-05-10,62.4466552734375,64.08998830694901,61.69968571275045,62.028354143108906,2473562
2005-05-11,61.28138732910156,62.68568925430705,60.47465652008893,62.44665807234555,1559278
2005-05-12,61.938724517822266,62.50641963025556,61.5502993865643,61.5502993865643,626446
2005-05-13,62.53630065917969,62.86496457310785,61.01248073370059,61.550299799113276,869513
2005-05-16,62.95460510253906,63.46254358427714,62.416786009287655,62.74545449936941,955872
2005-05-17,61.460655212402344,64.17962626663945,61.0124734710978,63.582050611566714,1398900
2005-05-18,60.116119384765625,62.05824056730966,59.27951242507227,61.55030209293406,4791762
2005-05-19,60.9228401184082,62.088115456021384,60.59417622252299,61.49053976262203,1162691
2005-05-20,60.56429672241211,61.19175303561903,59.81732709199475,60.95272184205731,1127125
2005-05-23,61.4307861328125,62.147875176578175,60.71369252990588,62.147875176578175,716988
2005-05-24,62.058223724365234,62.74543656042646,61.281378197672474,62.147860974136684,1798480
2005-05-25,62.566165924072266,62.864953735666006,61.78932034941267,62.62592713370317,1914594
2005-05-26,62.23750305175781,62.9844725925635,61.699684070549665,62.9844725925635,2358405
2005-05-27,62.26737594604492,64.44852780661965,61.84907484802348,62.44665045041984,2204008
2005-05-30,62.028358459472656,62.745447463976106,61.55029608370989,62.745447463976106,744298
2005-05-31,62.566165924072266,62.864953735666006,61.78932034941267,62.147864811497115,813478
2005-06-01,62.38691329956055,63.61194093184244,62.2076387391576,62.80521452831213,704969
2005-06-02,62.26737594604492,63.133863305003665,61.968588144846734,63.07410665659203,908147
2005-06-03,63.10398864746094,63.701564306166325,62.2673818134453,62.2673818134453,1091832
2005-06-06,64.56803894042969,65.01622059556695,63.58203838729982,63.88082615739132,1599719
2005-06-07,66.41632080078125,67.26470539712147,64.3862607967942,65.08314830890669,1314541
2005-06-08,66.96170043945312,67.87068279835974,66.02241681925364,66.77990211834246,2013754
2005-06-09,66.44660949707031,67.5070888860508,65.81032001435274,67.5070888860508,691766
