Price,Close,High,Low,Open,Volume
Ticker,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS
Date,,,,,
2009-09-30,69.45494079589844,70.39829061241768,66.3388447754011,66.70400705403513,148110052
2009-10-01,70.98558807373047,71.43292361574706,67.06916282631693,67.06916282631693,23056899
2009-10-05,69.41537475585938,70.95821104913227,69.17497696855072,70.11223929057776,6898738
2009-10-06,69.68009185791016,70.42868529574561,68.90106824552987,69.97831314046583,4709676
2009-10-07,69.47926330566406,70.64171850860488,69.3818853334035,70.22177643854508,5236618
2009-10-08,71.21990203857422,71.80416989777925,69.50361607278724,69.68619716690546,5911296
2009-10-09,72.76883697509766,73.64219518708254,70.90343655268921,71.57290763519667,7855625
2009-10-12,72.7718734741211,73.6421878845858,71.57290053789434,72.05979044917068,3485226
2009-10-13,72.7718734741211,72.7718734741211,72.7718734741211,72.7718734741211,0
2009-10-14,72.45233917236328,74.72246969655207,72.12065089341355,72.91184257052274,4359156
2009-10-15,72.09326934814453,73.33179673413466,71.81939767188291,72.9118545918483,2263424
2009-10-16,72.48579406738281,73.21613215560085,71.93804398372939,72.34277434257909,2347581
2009-10-20,71.68548583984375,73.24657702574727,71.32944786577917,72.79011737027764,1177057
2009-10-21,70.97036743164062,72.66839793720118,70.41652979941564,72.05978040913693,2318234
2009-10-22,70.90039825439453,72.08415282386389,70.47741235205527,70.90344196984526,2538096
2009-10-23,70.88516998291016,71.7828778624568,70.67215868565847,71.50595551450435,1626967
2009-10-26,70.38001251220703,71.51203053274746,69.68619187025307,70.06961631777168,1571647
2009-10-27,69.40319061279297,69.99354586941567,67.81166917757825,69.99354586941567,3056954
2009-10-28,68.78544616699219,69.44274918813959,67.6169105582953,69.44274918813959,1823557
2009-10-29,68.91023254394531,69.25409577125968,67.86646103529418,68.48420293031073,489344
2009-10-30,68.20116424560547,69.68617619968467,67.55602925078072,69.68617619968467,878249
2009-11-03,68.16466522216797,68.62112490954817,67.06915779344226,67.06915779344226,1349767
2009-11-04,70.042236328125,70.53825736316784,68.16466827547484,68.46288963945806,2134094
2009-11-05,69.92355346679688,70.23394269896359,68.59069206715627,68.59069206715627,373597
2009-11-06,70.38609313964844,71.1194680692716,69.76226406157534,70.2947956433286,2213166
2009-11-09,70.906494140625,71.02517119725923,69.99357441721627,69.99357441721627,704774
2009-11-10,69.8535385131836,71.2016180329483,69.50358807458345,70.41650710746694,2145981
2009-11-11,71.89851379394531,72.48582544658737,69.71054926096657,69.80792725054935,2439944
2009-11-12,71.97457122802734,72.60753145362371,71.20772240117171,72.42494342459536,1076752
