Price,Close,High,Low,Open,Volume
Ticker,BALKRISIND.NS,BALKRISIND.NS,BALKRISIND.NS,BALKRISIND.NS,BALKRISIND.NS
Date,,,,,
2006-01-27,92.2894058227539,103.47151709033795,85.57374240110171,103.47151709033795,45245
2006-01-30,90.31585693359375,91.80600369505883,87.09186042065592,90.2878909150762,2928
2006-01-31,88.68987274169922,90.52758919467246,88.68987274169922,90.52758919467246,21021
2006-02-01,84.4271469116211,91.87789146170144,81.57868673831607,91.87789146170144,915
2006-02-02,82.2618637084961,85.49385176443056,81.57871411997208,83.89583323632652,4606
2006-02-03,80.69979095458984,81.57870257049471,78.4625715314949,81.57870257049471,5684
2006-02-06,77.77787017822266,80.98520406885417,75.37236820488846,80.98520406885417,8847
2006-02-07,79.802490234375,82.14785541075243,76.0098187170652,78.57969082550221,27092
2006-02-08,78.03047180175781,80.18339631221185,76.97606145515444,80.18339631221185,2176
2006-02-10,77.87410736083984,79.28132323120589,77.77788651512265,78.09060115298176,114716
2006-02-13,80.3597640991211,81.70684303185972,76.57511198672931,77.91016487326024,36703
2006-02-14,80.67649841308594,83.39070199668431,80.18336826164906,82.58887011828598,36428
2006-02-15,79.52584075927734,86.51783134023574,77.5372942350753,86.51783134023574,6671
2006-02-16,77.94622802734375,82.9095810285186,77.86604610611822,82.9095810285186,2918
2006-02-17,78.17073059082031,80.90498475144393,77.85801616308814,80.90498475144393,823
2006-02-20,77.37693786621094,78.17876961404373,74.6667413325257,77.77785374012734,3905
2006-02-21,74.61864471435547,77.37695216017225,74.57053430288272,77.36492611266458,2206
2006-02-22,73.70854187011719,76.16616642565589,72.59399568031519,75.45654269442547,4342
2006-02-23,73.76870727539062,75.25209824724098,72.16503715619936,73.13124583666708,267590
2006-02-24,74.16157531738281,74.65069249384707,73.76867893324597,73.76867893324597,3508
2006-02-27,72.0928726196289,74.17362777500578,72.04476220633262,72.16503512885218,5135
2006-02-28,80.10321044921875,80.10321044921875,68.320256277112,73.52817088987037,5674
2006-03-01,77.9703140258789,78.9806265007176,73.00695926208661,73.00695926208661,1881
2006-03-02,76.63526916503906,80.26356499367071,76.41476255820257,80.26356499367071,2145
2006-03-03,73.84889221191406,78.17879237663713,73.84889221191406,76.19826452097539,3976
2006-03-06,74.5665283203125,77.21658913903532,73.76870918122171,74.76298281437482,17044
2006-03-07,74.2778549194336,76.1741875257586,72.565938273151,74.16960806399949,166664
2006-03-08,73.76870727539062,76.1742031220138,70.66962013604766,70.66962013604766,21865
2006-03-09,74.41019439697266,76.00584561924863,73.12726408693682,73.12726408693682,1067
2006-03-10,73.76870727539062,75.92964443982153,73.76870727539062,75.92964443982153,20065
2006-03-13,73.45597076416016,75.23603691045062,66.68849296915269,66.68849296915269,24061
2006-03-14,73.45999145507812,75.336278761649,72.99893906692739,75.29218118210574,4891
2006-03-16,73.74063873291016,73.76870365853227,72.30535202463687,72.30535202463687,4403
2006-03-17,71.6639175415039,76.17422841777795,68.15589382343883,68.15589382343883,10617
2006-03-20,72.1650390625,72.96687103255546,68.5968799521663,72.96687103255546,13698
2006-03-21,71.88037872314453,72.14898946914597,70.83799482829096,71.36319649490241,31913
2006-03-22,72.56591033935547,72.72628036742748,71.36316312529006,71.76407886331187,5206
2006-03-23,71.33515930175781,73.43195395339423,69.895865530374,69.895865530374,51307
2006-03-24,72.3574447631836,72.96683476668596,70.32078809206014,70.32078809206014,125781
2006-03-27,72.55793762207031,72.96687305800972,69.94796770571834,69.94796770571834,2471
2006-03-28,70.51725006103516,72.96684903973168,70.33683450035801,72.96684903973168,42662
2006-03-29,71.17074584960938,78.60775056847903,70.96227158560814,78.60775056847903,21265
2006-03-30,71.3631820678711,75.43248317716714,70.56134415754953,73.68849520991442,2847
2006-03-31,71.63982391357422,72.16502555990994,68.9576920583604,72.16502555990994,37832
2006-04-03,70.30477905273438,76.17419959659063,68.4084399244676,76.17419959659063,5379
2006-04-04,68.42045593261719,73.52412771642925,68.23603376573979,73.52412771642925,5939
2006-04-05,68.26812744140625,69.75953791299865,67.35403574752384,69.75953791299865,28343
2006-04-07,66.72859954833984,70.54131700076078,64.31507819655288,69.75552398125215,23451
2006-04-10,65.44566345214844,68.15586670858004,64.39125345106947,67.35402859099057,6712
2006-04-12,60.14554977416992,65.75037296919244,58.277281597271916,65.35346358048612,66999
2006-04-13,60.193634033203125,62.54301158519846,49.33681038453941,59.93704939920178,127174
2006-04-17,65.39354705810547,72.16503310172547,58.573950602540606,59.331684924590505,138758
2006-04-18,64.22286987304688,66.55219643727956,60.93936074308591,65.34944859771322,49151
2006-04-19,63.25664520263672,63.89811304281719,61.66099503893989,61.901547034367674,8237
2006-04-20,62.29447555541992,67.35404595430361,61.74120879144498,67.35404595430361,17543
2006-04-21,61.28816604614258,62.14612787853838,61.260101118178646,62.14612787853838,4962
2006-04-24,64.15069580078125,64.70796892818794,60.137518007557325,61.737174896561896,43079
2006-04-25,64.77613830566406,64.78415774467858,62.72744849163426,64.30706644845824,508
2006-04-26,63.3448486328125,63.3448486328125,61.356301996174025,61.356301996174025,4088
2006-04-27,63.54130935668945,66.1512788866301,61.753217186117034,61.90156124652985,2796
2006-04-28,64.14668273925781,64.46741668177657,62.54301924810488,63.902124119071395,4240
2006-05-02,64.14668273925781,64.54759861204604,64.13866330194269,64.1426761313207,51276
2006-05-03,62.5590705871582,64.14670189933379,62.54303792918003,62.62321988339917,1922
2006-05-04,63.26066970825195,63.26066970825196,62.543032569469716,62.943948527651116,2135
2006-05-05,62.555076599121094,64.14671484155907,61.30822456225504,63.4170452237729,2745
2006-05-08,61.3041877746582,62.14210396933102,61.26009019674994,61.37234366715045,24845
2006-05-09,62.731468200683594,64.54761936821146,61.340285133102725,61.340285133102725,140659
2006-05-10,61.3242301940918,64.14267995997578,61.2600871346239,64.14267995997578,37415
2006-05-11,61.2601203918457,61.741218484801074,61.2601203918457,61.268139833993146,6518
2006-05-12,63.9101676940918,64.94853901471348,61.34028857540807,61.34430140630165,44472
2006-05-15,61.2601203918457,63.71774034130326,61.2601203918457,61.392419412222225,1352
2006-05-16,62.815635681152344,62.94392799935656,61.26408315448964,62.543012171928325,5847
2006-05-17,61.60087203979492,63.986328369210185,61.260092564164175,62.94394445677741,14542
