Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2005-01-03,82.8740005493164,93.76134025574783,81.93364825100899,82.852493745592,9104288
2005-01-04,81.7205581665039,83.08709458952359,81.32760317468662,83.08709458952359,10220864
2005-01-05,80.25236511230469,81.3276099554659,78.24263379631994,80.74111276828705,22197872
2005-01-06,79.91021728515625,81.87302536141253,78.12140141198395,79.81246778389,27031104
2005-01-07,80.18586730957031,80.74108252966015,78.00409668119708,79.56808859460455,33500080
2005-01-10,78.00020599365234,82.10959475765257,77.4567177213856,80.54560247655444,24651840
2005-01-11,77.09112548828125,79.08716751456512,76.28762264884092,77.80860589965538,34083200
2005-01-12,74.53398895263672,79.17708990378458,73.31798620548942,79.17708990378458,63117008
2005-01-13,76.96210479736328,80.15656191972829,75.46262814096093,80.15656191972829,35060464
2005-01-14,77.1830062866211,78.52413135467205,76.2446110734099,77.4176050899239,19852096
2005-01-17,78.10968017578125,78.74700891980389,75.66594231208326,77.49581513359053,19508400
2005-01-18,76.84676361083984,78.98161217341736,76.31891620275017,78.59061409335094,18835760
2005-01-19,76.5945816040039,77.79885782962258,76.29547183400672,76.44600516897738,12037472
2005-01-20,76.82137298583984,77.33944561190543,75.14985564513763,76.32285027019182,18539120
2005-01-24,74.50466918945312,76.82719827306119,74.0002808129086,76.63560829773189,18662816
2005-01-25,74.79208374023438,75.14984801915652,73.58585534446024,74.64155039988023,16201056
2005-01-27,76.32673645019531,76.81157503800588,75.2886393815207,75.46263162298364,19668176
2005-01-28,79.6717300415039,80.07054620054272,76.05694968696935,76.63562879314928,17999552
2005-01-31,80.88382720947266,82.01967872653151,79.45082283059863,80.5847174477676,23864720
2005-02-01,80.6140365600586,81.87500548406096,80.35011283177903,80.93661000573361,22166592
2005-02-02,81.00699615478516,82.46150731923984,80.70201569791894,81.05391402218312,12938256
2005-02-03,82.16238403320312,82.50059354860447,80.63162084719566,80.9366012538442,14813472
