Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2005-01-03,0.9639900922775269,0.9848377432448355,0.9527891494081316,0.9669335485121715,1795732
2005-01-04,0.955732524394989,0.9773981179071277,0.955732524394989,0.970694064117445,1554167
2005-01-05,0.9321863055229187,0.9631720914643276,0.9038175602796957,0.9482931081518277,1078756
2005-01-06,0.9146909713745117,0.940770890828634,0.9109295718492597,0.911338543923411,338005
2005-01-07,0.9295700192451477,0.9407709596703321,0.9056972632507764,0.940443641550242,687230
2005-01-10,0.9411801695823669,0.9631721810772013,0.9340671427843629,0.9397083912583133,270589
2005-01-11,0.9030811190605164,0.940035464949407,0.8959680941126742,0.9356202314377333,2095553
2005-01-12,0.8967862129211426,0.9258912493103195,0.888528826854011,0.9258912493103195,1706599
2005-01-13,0.9056972861289978,0.9258910993131214,0.8822335016460015,0.904225608451663,536650
2005-01-14,0.906433641910553,0.9258911662587664,0.8959681881923246,0.9034901860310375,347886
2005-01-17,0.906433641910553,0.924746806627048,0.8959681881923246,0.8959681881923246,6752394
2005-01-18,0.9549970030784607,0.9666060127193968,0.9068417168219509,0.9333314126018414,1296340
2005-01-19,0.9971828460693359,1.0296403052835212,0.9482929736885432,0.9702849800188976,3778067
2005-01-20,0.953525185585022,0.9930948648103982,0.9512355638474851,0.9930948648103982,619402
2005-01-24,0.9501727819442749,0.9781334527133584,0.9482929347398757,0.9781334527133584,1092343
2005-01-25,0.9699578285217285,0.981158771070895,0.95385192821805,0.9695496588364082,403363
2005-01-27,0.9993902444839478,1.0005355070996378,0.9415891402030862,0.970694178446879,2071777
2005-01-28,1.0005351305007935,1.007974670192471,0.9855736949596411,1.006502892424871,1210912
2005-01-31,1.008384346961975,1.0117358737721314,0.9482935005691918,0.9482935005691918,1449801
2005-02-01,1.0095282793045044,1.018848471068192,0.9938313518099547,1.018848471068192,686509
2005-02-02,1.013206958770752,1.0207289550383218,1.0091190438013442,1.0139432489129647,719548
2005-02-03,1.0136159658432007,1.028904820519161,1.0087925630610306,1.0188482403860422,1059098
2005-02-04,1.0139437913894653,1.015823639434052,1.0079752236918713,1.0079752236918713,408509
2005-02-07,1.0079747438430786,1.0210555308316356,1.0024150507574905,1.0117352406385558,1031720
2005-02-08,1.014351487159729,1.018848274180173,1.0095280842175718,1.018848274180173,488893
2005-02-09,1.0139437913894653,1.0453376549823132,1.006503445116088,1.009855874232955,2541527
2005-02-10,1.014351487159729,1.0363442946351955,1.0091191121313232,1.0363442946351955,790464
2005-02-11,1.0498337745666504,1.0744428131662762,1.013615729840066,1.0147600890058444,1933343
2005-02-14,1.0527777671813965,1.0744433621703549,1.045337422562303,1.0472181729972838,984580
2005-02-15,1.0670031309127808,1.071091047594697,1.0386334786630882,1.0613618821288948,1299222
2005-02-16,1.0968440771102905,1.1125410015868558,1.071499644555852,1.071499644555852,2288537
2005-02-17,1.0777950286865234,1.0901403315832376,1.0677393481855182,1.0677393481855182,1068258
2005-02-18,1.0553938150405884,1.0793481252078676,1.0527775772016081,1.0751786560242773,305069
2005-02-21,1.0572736263275146,1.0819642258936377,1.0539220011712882,1.0677390788871928,594597
2005-02-22,1.1323267221450806,1.1416470130736138,1.054657530761948,1.0718270368118945,5434748
2005-02-23,1.200265884399414,1.215962807814347,1.1349428047227705,1.148758978288798,11161804
2005-02-24,1.2350125312805176,1.2498924178762707,1.1830975402511443,1.1830975402511443,5659022
2005-02-25,1.2323962450027466,1.2843112297847616,1.1947064084270418,1.2843112297847616,2075688
2005-02-28,1.1782732009887695,1.2319872823860847,1.165192412282976,1.1961781957239572,1620245
2005-03-01,1.1894739866256714,1.1947062612984038,1.1203895035349487,1.1203895035349487,708535
2005-03-02,1.1663371324539185,1.1871855876657684,1.1647837000485088,1.179745242297433,930853
2005-03-03,1.1771289110183716,1.1871853930002227,1.1655198996941323,1.1659287715426543,425080
2005-03-04,1.1816256046295166,1.1939710056071773,1.1726319293597178,1.1939710056071773,463368
2005-03-07,1.2088508605957031,1.2469488685463042,1.1835064240002582,1.1835064240002582,1311058
2005-03-08,1.2021466493606567,1.2144911466340356,1.1790093814236444,1.1790093814236444,697008
2005-03-09,1.198058843612671,1.2319871771725541,1.1823610157604938,1.218579071465906,1122397
2005-03-10,1.201737403869629,1.2059068716100945,1.1808888614234572,1.2040262224774527,558882
2005-03-11,1.254797101020813,1.276054521458612,1.1801538258116888,1.2088506863590067,3046991
2005-03-14,1.2753186225891113,1.3197125217876957,1.2543894166484395,1.2917518425526218,2219063
2005-03-15,1.269676923751831,1.3048321712052242,1.2551243592184445,1.2917513845135715,989623
2005-03-16,1.2865190505981445,1.3070393764093409,1.2824311356691105,1.2991908646316965,1604909
2005-03-17,1.2734375,1.2932231412585706,1.2619100450039804,1.2767899273901544,438151
2005-03-18,1.2376285791397095,1.2641174757515274,1.2211953618188052,1.240244817234621,588628
2005-03-21,1.2129380702972412,1.2469489675422285,1.21032193231166,1.2469489675422285,222009
2005-03-22,1.1913546323776245,1.2245475741135177,1.181952789335414,1.2245475741135177,576894
2005-03-23,1.1756569147109985,1.219724283784029,1.1696891523217303,1.219724283784029,594700
2005-03-24,1.2006747722625732,1.205170756171947,1.1759840765135925,1.1759840765135925,205438
2005-03-28,1.2249565124511719,1.239509076839097,1.1947062217564772,1.1947062217564772,194219
2005-03-29,1.211466908454895,1.2245476956023373,1.1947062753268485,1.1950336937457966,520388
2005-03-30,1.2641173601150513,1.2693505380103849,1.2095862400711226,1.2245477782085028,560323
2005-03-31,1.2469487190246582,1.2619101563960349,1.2402446661486495,1.2619101563960349,151402
2005-04-01,1.268205165863037,1.2843110621574034,1.2581494883624924,1.2581494883624924,210481
2005-04-04,1.2689412832260132,1.2767897944204005,1.261909913583874,1.261909913583874,401407
2005-04-05,1.2648539543151855,1.289544558854003,1.2536530117812863,1.2543893021440702,246917
2005-04-06,1.2495650053024292,1.3044234483439967,1.2252832743870734,1.3044234483439967,1453609
2005-04-07,1.244741678237915,1.2659983005349222,1.2413075959476636,1.2619103843845358,143477
2005-04-08,1.2794063091278076,1.2955122079839976,1.260030438729159,1.266325520149706,1685911
2005-04-11,1.2853748798370361,1.3067131545537787,1.261910291019669,1.261910291019669,614668
2005-04-12,1.335409164428711,1.3515150627205221,1.277199098784177,1.277525614429239,1516599
2005-04-13,1.3234728574752808,1.358546456426462,1.3067131251228448,1.3215930100747886,544576
