Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2007-11-27,172.95176696777344,186.65805627056267,138.86638002737513,138.86638002737513,27262365
2007-11-28,159.60614013671875,178.3621186786568,157.73955324929904,174.93554342668608,21958915
2007-11-29,159.9668731689453,164.8362227144522,151.90541970233355,163.21310619928323,25616715
2007-11-30,167.54135131835938,172.59102848781868,160.5078581530509,160.5078581530509,23047035
2007-12-03,176.73898315429688,179.3179300915122,166.27891538226123,169.4800578800282,14578850
2007-12-04,189.182861328125,190.26493403046652,176.01760446495055,177.9563312426425,22742860
2007-12-05,195.49497985839844,198.20016865599814,189.36321583197878,189.36321583197878,13806600
2007-12-06,196.59507751464844,199.7511308942336,189.5435459306538,189.5435459306538,8619680
2007-12-07,198.38047790527344,204.45813931808277,194.4128738508877,198.38047790527344,11182820
2007-12-10,193.6103515625,200.1839537183481,191.4461924559105,198.6780670689703,5028390
2007-12-11,188.64183044433594,196.3967105440762,187.74010084014762,194.9629637756492,3990645
2007-12-12,187.00070190429688,191.7077318456086,183.23146475835367,185.75631056645733,3637865
2007-12-13,203.99827575683594,207.39780007148153,187.03674483073905,187.55974962986156,15317195
2007-12-14,199.64292907714844,205.57631153017124,198.57889474753281,199.30929352621843,5345960
2007-12-17,188.32623291015625,210.6440405630616,184.22336046856987,205.59434928737036,7024775
2007-12-18,188.32623291015625,188.32623291015625,188.32623291015625,188.32623291015625,0
2007-12-19,192.41107177734375,201.26604953963235,188.69593636617535,196.75740141482294,4228330
2007-12-20,191.20274353027344,195.40480688279433,189.5435643233792,195.40480688279433,3116440
2007-12-24,208.62416076660156,214.9723310952986,195.72041239454973,197.47878236235417,10304460
2007-12-26,216.3970489501953,218.93993283153227,207.03710577675457,211.90643973938614,7335155
2007-12-27,218.51614379882812,223.62894917109946,217.13649855992801,219.12030100232732,4887475
2007-12-28,225.27008056640625,229.76068982856654,211.9064421625824,214.5034276439767,5820690
2007-12-31,228.82289123535156,233.5479591459383,227.41619530453218,227.84000930411256,3686245
2008-01-01,233.881591796875,237.8762471470133,227.90313416470838,230.662424419447,2456740
2008-01-02,235.7932586669922,238.77798137022478,229.03931293023845,236.29822502944464,3519075
2008-01-03,230.08534240722656,237.10079803260265,227.44326735939018,235.3514402978657,2525290
2008-01-04,223.6920623779297,233.51188314453725,222.36651880132393,230.6263512550661,2753975
2008-01-07,221.3295440673828,230.64441318088572,219.12030913455342,223.62895747065537,3154815
2008-01-08,217.28077697753906,226.33413637858968,213.70992160050102,223.6289474975707,2652495
2008-01-09,212.85325622558594,218.21854412472632,207.57813302298285,216.4150850823732,3137535
2008-01-10,202.26695251464844,216.3790281827721,200.1839594622724,213.7099026691827,2194030
2008-01-11,195.82859802246094,203.79087132766222,191.70770127478653,203.43018502372283,3084690
2008-01-14,186.68507385253906,195.20641563194732,185.95467509420428,195.20641563194732,4179580
2008-01-15,189.28204345703125,194.53912811563848,186.84737654847513,188.56966944377538,4152465
2008-01-16,185.8284149169922,191.88803818944956,180.34589796765934,188.64180652231167,4080940
2008-01-17,184.1151580810547,189.99443940329212,182.32973718061154,189.3632313838731,1680015
2008-01-18,179.3720703125,193.33084221897803,175.8192530922268,182.14939944022981,3384270
2008-01-21,148.79440307617188,181.24765780215543,143.50125448761307,179.44419852054196,788625
