Price,Close,High,Low,Open,Volume
Ticker,IRCTC.NS,IRCTC.NS,IRCTC.NS,IRCTC.NS,IRCTC.NS
Date,,,,,
2022-04-19,721.8157348632812,746.0280859829064,714.671880946365,739.3636845634085,2121322
2022-04-20,716.87744140625,730.2062459311935,712.3226421046437,723.9733626763639,2149320
2022-04-21,728.4322509765625,730.0144092066668,720.281557980697,726.6582415024868,1365751
2022-04-22,724.165283203125,734.5214485795385,720.1378692992603,720.3775956205983,1361764
2022-04-25,714.9595947265625,723.4459396878267,709.5897497607627,714.3842750969842,1579619
2022-04-26,729.774658203125,731.4527419983289,718.2198643472478,718.2198643472478,1581369
2022-04-27,717.7404174804688,727.3774013604941,711.6034018561074,723.9733001974,1666186
2022-04-28,726.2745971679688,729.726631409074,713.5211151325892,725.6033520302786,1902979
2022-04-29,715.2952270507812,735.1445731051828,714.3842555564329,728.7198976249961,1428538
2022-05-02,707.1923828125,712.1787001322892,700.1444550182861,709.5896451271187,1299170
2022-05-04,691.993896484375,714.0966475786115,689.5966337078434,709.5897818533475,1654040
2022-05-05,687.7266845703125,702.4937866015687,684.8499695415969,699.9527234423535,1245236
2022-05-06,675.5964965820312,681.7335119068412,671.233490598524,680.8225404642172,2164692
2022-05-09,662.3635864257812,673.5827859142714,656.1307043240547,670.2745521702802,1879751
2022-05-10,650.8568115234375,670.0828463315634,647.2609175371201,660.445862153617,1497882
2022-05-11,630.096435546875,659.7266226797398,617.199210457008,651.0006108195963,2586387
2022-05-12,595.14453125,626.1650908225511,592.6034090786164,626.1650908225511,3756193
2022-05-13,625.0143432617188,633.8362820393608,600.2746029601208,600.2746029601208,3683558
2022-05-16,626.8842163085938,632.733514074853,613.2677520271753,630.8157038528764,2251248
2022-05-17,655.075927734375,658.7676883119668,623.8155918337005,628.5142494114649,2795767
2022-05-18,644.1443481445312,664.1854833918719,641.1237743851927,658.0005352584556,2385266
2022-05-19,627.9389038085938,634.2677118034904,617.5348081686917,617.5348081686917,2189389
2022-05-20,635.034912109375,642.4664267471215,629.0417551434504,642.4664267471215,1380474
2022-05-23,626.4046630859375,648.6033362486196,624.7745129538481,637.6717963293509,2459723
2022-05-24,624.3909912109375,632.5416834113544,612.7402724783993,632.5416834113544,2143475
2022-05-25,620.8430786132812,631.1992413192115,610.8225092599131,628.0827999454365,2333806
2022-05-26,613.1238403320312,625.2060191314757,599.5553120582134,621.3703993822028,2987486
2022-05-27,625.6375732421875,637.6718191769099,621.3704343257708,622.3293393170143,2191764
2022-05-30,666.5348510742188,683.6992742163642,635.6101644073495,636.2334760765184,7812575
2022-05-31,664.1856079101562,681.7814922097238,649.5143137879049,676.0280618957175,8925215
2022-06-01,659.534912109375,670.1308016952862,656.897923100229,664.1856369325676,2016185
2022-06-02,645.4389038085938,663.6580980102991,644.000546371617,658.7677061353437,2332416
2022-06-03,638.055419921875,656.849934791267,637.0005892900014,653.0143147340916,2642554
2022-06-06,630.863525390625,637.6717264274331,621.5142030858618,637.6717264274331,1819887
2022-06-07,627.7951049804688,637.6718146142232,623.2882398484888,630.0005747391649,1587641
2022-06-08,620.98681640625,636.0416356859488,618.4936869703131,627.7950766037764,1797454
2022-06-09,622.808837890625,625.1102334506426,615.0896638454017,617.9663790319635,1149323
2022-06-10,618.1581420898438,623.0964678070094,614.8019745332211,615.6170203862054,982264
2022-06-13,600.8978881835938,608.9047221427337,596.1512963607189,608.9047221427337,2000311
2022-06-14,597.5897216796875,608.904791132352,594.0417607976253,598.3568341206104,1952853
2022-06-15,597.7334594726562,606.4595308352825,596.6307537444746,599.2677427200572,971460
2022-06-16,575.4388427734375,607.8978107679983,572.6580535070926,607.5621589160318,2867076
2022-06-17,569.9251708984375,576.3498461890345,557.55533135052,574.3841026183452,3552167
2022-06-20,550.6513061523438,573.32943733935,545.0896677477014,565.754062916644,2426937
2022-06-21,575.19921875,578.2197933199036,550.4594781043841,554.2471650728097,3366401
2022-06-22,565.5621948242188,573.1375682376723,560.1444163308555,573.1375682376723,1686383
2022-06-23,565.2744140625,571.31550296542,557.9867605489629,565.5620738146566,2026544
2022-06-24,571.9868774414062,575.2951116567198,566.3293140861209,567.7197381507508,1938626
2022-06-27,587.8087768554688,589.7265868941489,577.7402741523979,580.1854702463316,2296044
2022-06-28,594.5690307617188,597.8772647016177,578.9868245846517,585.4594333043565,2017990
2022-06-29,576.4457397460938,589.6786164802477,572.4662607538733,586.8498351446741,2143251
2022-06-30,552.5211791992188,579.0828645241447,551.370481272048,576.445875265887,3232913
2022-07-01,555.3978881835938,561.7266389177748,552.0417200764223,552.521172663161,1928361
2022-07-04,551.75390625,562.3977272944243,548.493606159268,557.60320276506,1698911
2022-07-05,547.3909301757812,559.808762410106,546.5758842854219,555.2060298267708,1576894
2022-07-06,553.5758666992188,555.349876135565,534.1101061343558,547.3909174991014,2751283
2022-07-07,558.7060546875,563.8361733299896,554.3429898580534,560.2882129148761,2197534
2022-07-08,564.7951049804688,566.7129151841376,559.4252598209652,561.9183896749655,1642440
2022-07-11,568.534912109375,570.2129961964429,559.7609061862202,563.4526677669982,1443087
2022-07-12,565.99365234375,576.4936733556369,558.4182797529495,564.7950211443774,1990023
2022-07-13,568.4388427734375,580.7128144306205,567.0004853481369,568.6306354688603,2991446
2022-07-14,561.6306762695312,573.2813370291781,557.1238110154856,570.5005476153027,1831386
2022-07-15,566.9526977539062,569.973272535375,562.014312578344,564.795161060551,1140354
2022-07-18,579.1786499023438,580.1375549518509,570.7882307191559,571.3156167910009,2221750
2022-07-19,582.7744750976562,586.3703686091596,574.3840569041482,575.3429618405492,2129099
2022-07-20,583.1580810546875,592.0279520292929,581.5279308999176,590.6375281170799,1599889
2022-07-21,582.870361328125,587.7128782375589,578.3635548005199,583.0142204840761,1622641
2022-07-22,584.6923828125,591.4526520400029,582.1033273455841,585.5554208104461,1465991
2022-07-25,574.6717529296875,585.6991603939013,571.555311689801,584.2608028985691,1288536
2022-07-26,571.5552978515625,574.2882121426754,566.712839439904,573.0415888553705,1549042
2022-07-27,576.2539672851562,577.5005320707518,564.6032482087033,568.6306608849412,1176622
2022-07-28,577.7401733398438,581.9113860353518,573.5209685802089,579.2743976923068,1600700
2022-07-29,610.9183959960938,613.6992441067206,580.3293594138019,581.0964717635511,6964646
2022-08-01,615.5211791992188,621.274609538416,606.747174521175,619.788259879254,3068787
2022-08-02,621.322509765625,627.9869112565144,606.0279632287563,613.2197507670724,3211110
2022-08-03,615.7609252929688,621.9938083611527,608.9047305071978,618.8293747511526,1638012
2022-08-04,612.7403564453125,622.7129928561303,605.1170492254676,618.4937870222637,1794443
2022-08-05,615.95263671875,620.6033613369306,611.5896304376946,614.3225449519457,1225071
2022-08-08,631.43896484375,633.8362274285782,616.0006172082237,616.5759368178151,3886443
2022-08-10,645.4869384765625,649.6581519083063,627.3156766181717,635.9937553552534,5461816
2022-08-11,642.5621948242188,662.9389253681576,625.4936981210317,659.7266171402318,8853819
2022-08-12,639.0621948242188,656.8019358215906,636.4252062975823,642.658088269632,4080911
2022-08-16,640.6923828125,648.2197634596605,638.6307137043401,642.2745409059789,1596822
2022-08-17,644.0486450195312,648.2198588662592,640.6924771112001,641.4595894991481,1526304
2022-08-18,686.3348999023438,694.8401815662296,646.787610226933,647.748661653719,10273793
2022-08-19,706.5169067382812,723.4313866358459,669.9969563003375,679.367206741652,25609355
2022-08-22,684.7490844726562,698.2038033254523,675.811318680597,690.9959182257402,9845889
2022-08-23,687.1036376953125,690.9958837232273,671.1021101097654,675.6190629449635,4889154
2022-08-24,696.0894775390625,700.6064305927118,680.5685335101208,687.1036709253551,4455258
2022-08-25,689.0738525390625,705.1714634596054,687.1517497425798,701.4714390395451,3528550
2022-08-26,690.6595458984375,699.4050893373246,688.2088181369132,691.9569417009601,1996839
2022-08-29,664.8552856445312,669.852764196519,640.0601735364156,640.0601735364156,5290429
2022-08-30,683.0671997070312,686.0464352225381,669.0839152645203,672.6878575774311,3375748
2022-09-01,679.5114135742188,688.9297060191373,675.811388968048,679.4633727334747,2309164
2022-09-02,684.893310546875,697.9155454159838,682.4906820227618,686.0946248089316,3497693
2022-09-05,683.2114868164062,693.3505676975329,682.3465170640004,688.3530885170286,1573079
2022-09-06,680.7127075195312,689.6985734710239,677.7334715874183,687.0556820719831,1471443
2022-09-07,678.9347534179688,683.7880511145341,674.273619069449,679.4633199409355,1244503
2022-09-08,686.9594116210938,695.8010947220728,681.5295073335487,685.4217531069723,2501592
2022-09-09,684.0763549804688,693.3505241850971,682.3464742421432,690.5154109056056,1383138
2022-09-12,693.206298828125,696.7622004100771,685.710110334607,687.1516873009725,2318918
2022-09-13,691.908935546875,699.3570835565541,690.0348736709202,696.7141923273132,1479262
2022-09-14,685.0853881835938,690.6595325884297,680.4723537260705,684.2685180507724,1269173
2022-09-15,696.1375122070312,709.2558864148639,687.2477873434303,688.5452418425989,5718669
2022-09-16,675.6192016601562,701.9039366115018,665.047635204592,696.1857271368799,3745099
2022-09-19,665.0475463867188,681.769863646316,662.9332216463908,677.445132492067,2263251
